timestamp,last,bid,ask
2026-01-02T12:20:00,5867.94,5867.89,5867.99
2026-01-02T12:21:00,5870.32,5870.27,5870.37
2026-01-02T12:22:00,5869.28,5869.23,5869.33
2026-01-02T12:23:00,5865.81,5865.76,5865.86
2026-01-02T12:24:00,5866.39,5866.34,5866.44
2026-01-02T12:25:00,5866.83,5866.78,5866.88
2026-01-02T12:26:00,5865.6,5865.55,5865.65
2026-01-02T12:27:00,5867.33,5867.28,5867.38
2026-01-02T12:28:00,5868.53,5868.48,5868.58
2026-01-02T12:29:00,5866.52,5866.47,5866.57
2026-01-02T12:30:00,5867.54,5867.49,5867.59
2026-01-02T12:31:00,5867.13,5867.08,5867.18
2026-01-02T12:32:00,5864.15,5864.1,5864.2
2026-01-02T12:33:00,5865.04,5864.99,5865.09
2026-01-02T12:34:00,5864.93,5864.88,5864.98
2026-01-02T12:35:00,5863.42,5863.37,5863.47
2026-01-02T12:36:00,5864.45,5864.4,5864.5
2026-01-02T12:37:00,5865.41,5865.36,5865.46
2026-01-02T12:38:00,5864.24,5864.19,5864.29
2026-01-02T12:39:00,5865.03,5864.98,5865.08
2026-01-02T12:40:00,5867.04,5866.99,5867.09
2026-01-02T12:41:00,5865.6,5865.55,5865.65
2026-01-02T12:42:00,5866.35,5866.3,5866.4
2026-01-02T12:43:00,5866.34,5866.29,5866.39
2026-01-02T12:44:00,5870.85,5870.8,5870.9
2026-01-02T12:45:00,5867.1,5867.05,5867.15
2026-01-02T12:46:00,5868.47,5868.42,5868.52
2026-01-02T12:47:00,5867.84,5867.79,5867.89
2026-01-02T12:48:00,5867.62,5867.57,5867.67
2026-01-02T12:49:00,5871.4,5871.35,5871.45
2026-01-02T12:50:00,5871.36,5871.31,5871.41
2026-01-02T12:51:00,5875.82,5875.77,5875.87
2026-01-02T12:52:00,5874.91,5874.86,5874.96
2026-01-02T12:53:00,5875.59,5875.54,5875.64
2026-01-02T12:54:00,5874.58,5874.53,5874.63
2026-01-02T12:55:00,5873.17,5873.12,5873.22
2026-01-02T12:56:00,5873.27,5873.22,5873.32
2026-01-02T12:57:00,5872.68,5872.63,5872.73
2026-01-02T12:58:00,5873.06,5873.01,5873.11
2026-01-02T12:59:00,5868.82,5868.77,5868.87
2026-01-02T13:00:00,5872.8,5872.75,5872.85
2026-01-02T13:01:00,5872.44,5872.39,5872.49
2026-01-02T13:02:00,5875.9,5875.85,5875.95
2026-01-02T13:03:00,5873.86,5873.81,5873.91
2026-01-02T13:04:00,5874.42,5874.37,5874.47
2026-01-02T13:05:00,5880.72,5880.67,5880.77
2026-01-02T13:06:00,5878.95,5878.9,5879.0
2026-01-02T13:07:00,5875.93,5875.88,5875.98
2026-01-02T13:08:00,5874.81,5874.76,5874.86
2026-01-02T13:09:00,5875.73,5875.68,5875.78
2026-01-02T13:10:00,5877.09,5877.04,5877.14
2026-01-02T13:11:00,5879.64,5879.59,5879.69
2026-01-02T13:12:00,5879.09,5879.04,5879.14
2026-01-02T13:13:00,5875.85,5875.8,5875.9
2026-01-02T13:14:00,5874.95,5874.9,5875.0
2026-01-02T13:15:00,5877.4,5877.35,5877.45
2026-01-02T13:16:00,5878.3,5878.25,5878.35
2026-01-02T13:17:00,5874.35,5874.3,5874.4
2026-01-02T13:18:00,5874.25,5874.2,5874.3
2026-01-02T13:19:00,5877.01,5876.96,5877.06
2026-01-02T13:20:00,5881.23,5881.18,5881.28
2026-01-02T13:21:00,5882.31,5882.26,5882.36
2026-01-02T13:22:00,5882.89,5882.84,5882.94
2026-01-02T13:23:00,5880.37,5880.32,5880.42
2026-01-02T13:24:00,5878.64,5878.59,5878.69
2026-01-02T13:25:00,5878.7,5878.65,5878.75
2026-01-02T13:26:00,5879.67,5879.62,5879.72
2026-01-02T13:27:00,5880.79,5880.74,5880.84
2026-01-02T13:28:00,5879.79,5879.74,5879.84
2026-01-02T13:29:00,5877.45,5877.4,5877.5
2026-01-02T13:30:00,5875.86,5875.81,5875.91
2026-01-02T13:31:00,5873.51,5873.46,5873.56
2026-01-02T13:32:00,5874.76,5874.71,5874.81
2026-01-02T13:33:00,5870.1,5870.05,5870.15
2026-01-02T13:34:00,5869.4,5869.35,5869.45
2026-01-02T13:35:00,5870.27,5870.22,5870.32
2026-01-02T13:36:00,5873.28,5873.23,5873.33
2026-01-02T13:37:00,5873.39,5873.34,5873.44
2026-01-02T13:38:00,5875.35,5875.3,5875.4
2026-01-02T13:39:00,5874.51,5874.46,5874.56
2026-01-02T13:40:00,5872.98,5872.93,5873.03
2026-01-02T13:41:00,5871.59,5871.54,5871.64
2026-01-02T13:42:00,5874.61,5874.56,5874.66
2026-01-02T13:43:00,5876.56,5876.51,5876.61
2026-01-02T13:44:00,5877.49,5877.44,5877.54
2026-01-02T13:45:00,5884.1,5884.05,5884.15
2026-01-02T13:46:00,5883.98,5883.93,5884.03
2026-01-02T13:47:00,5885.16,5885.11,5885.21
2026-01-02T13:48:00,5885.72,5885.67,5885.77
2026-01-02T13:49:00,5885.22,5885.17,5885.27
2026-01-02T13:50:00,5889.79,5889.74,5889.84
2026-01-02T13:51:00,5892.73,5892.68,5892.78
2026-01-02T13:52:00,5889.86,5889.81,5889.91
2026-01-02T13:53:00,5888.99,5888.94,5889.04
2026-01-02T13:54:00,5889.78,5889.73,5889.83
2026-01-02T13:55:00,5891.27,5891.22,5891.32
2026-01-02T13:56:00,5888.5,5888.45,5888.55
2026-01-02T13:57:00,5883.92,5883.87,5883.97
2026-01-02T13:58:00,5880.04,5879.99,5880.09
2026-01-02T13:59:00,5879.84,5879.79,5879.89
2026-01-02T14:00:00,5879.57,5879.52,5879.62
2026-01-02T14:01:00,5880.2,5880.15,5880.25
2026-01-02T14:02:00,5878.6,5878.55,5878.65
2026-01-02T14:03:00,5876.09,5876.04,5876.14
2026-01-02T14:04:00,5871.98,5871.93,5872.03
2026-01-02T14:05:00,5872.58,5872.53,5872.63
2026-01-02T14:06:00,5873.26,5873.21,5873.31
2026-01-02T14:07:00,5875.19,5875.14,5875.24
2026-01-02T14:08:00,5876.71,5876.66,5876.76
2026-01-02T14:09:00,5876.26,5876.21,5876.31
2026-01-02T14:10:00,5878.89,5878.84,5878.94
2026-01-02T14:11:00,5878.54,5878.49,5878.59
2026-01-02T14:12:00,5877.14,5877.09,5877.19
2026-01-02T14:13:00,5876.03,5875.98,5876.08
2026-01-02T14:14:00,5874.79,5874.74,5874.84
2026-01-02T14:15:00,5870.39,5870.34,5870.44
2026-01-02T14:16:00,5870.64,5870.59,5870.69
2026-01-02T14:17:00,5871.07,5871.02,5871.12
2026-01-02T14:18:00,5870.28,5870.23,5870.33
2026-01-02T14:19:00,5868.78,5868.73,5868.83
2026-01-02T14:20:00,5869.46,5869.41,5869.51
2026-01-02T14:21:00,5872.82,5872.77,5872.87
2026-01-02T14:22:00,5872.82,5872.77,5872.87
2026-01-02T14:23:00,5871.72,5871.67,5871.77
2026-01-02T14:24:00,5870.46,5870.41,5870.51
2026-01-02T14:25:00,5870.24,5870.19,5870.29
2026-01-02T14:26:00,5867.63,5867.58,5867.68
2026-01-02T14:27:00,5867.3,5867.25,5867.35
2026-01-02T14:28:00,5867.34,5867.29,5867.39
2026-01-02T14:29:00,5870.95,5870.9,5871.0
2026-01-02T14:30:00,5872.74,5872.69,5872.79
2026-01-02T14:31:00,5874.7,5874.65,5874.75
2026-01-02T14:32:00,5873.16,5873.11,5873.21
2026-01-02T14:33:00,5874.39,5874.34,5874.44
2026-01-02T14:34:00,5871.99,5871.94,5872.04
2026-01-02T14:35:00,5872.5,5872.45,5872.55
2026-01-02T14:36:00,5873.21,5873.16,5873.26
2026-01-02T14:37:00,5871.54,5871.49,5871.59
2026-01-02T14:38:00,5875.41,5875.36,5875.46
2026-01-02T14:39:00,5876.39,5876.34,5876.44
2026-01-02T14:40:00,5872.42,5872.37,5872.47
2026-01-02T14:41:00,5873.37,5873.32,5873.42
2026-01-02T14:42:00,5872.38,5872.33,5872.43
2026-01-02T14:43:00,5872.21,5872.16,5872.26
2026-01-02T14:44:00,5872.96,5872.91,5873.01
2026-01-02T14:45:00,5873.54,5873.49,5873.59
2026-01-02T14:46:00,5869.24,5869.19,5869.29
2026-01-02T14:47:00,5866.72,5866.67,5866.77
2026-01-02T14:48:00,5868.06,5868.01,5868.11
2026-01-02T14:49:00,5870.43,5870.38,5870.48
2026-01-02T14:50:00,5873.96,5873.91,5874.01
2026-01-02T14:51:00,5877.22,5877.17,5877.27
2026-01-02T14:52:00,5872.67,5872.62,5872.72
2026-01-02T14:53:00,5873.78,5873.73,5873.83
2026-01-02T14:54:00,5869.43,5869.38,5869.48
2026-01-02T14:55:00,5872.12,5872.07,5872.17
2026-01-02T14:56:00,5871.89,5871.84,5871.94
2026-01-02T14:57:00,5868.63,5868.58,5868.68
2026-01-02T14:58:00,5871.34,5871.29,5871.39
2026-01-02T14:59:00,5869.74,5869.69,5869.79
2026-01-02T15:00:00,5842.5,5842.45,5842.55
2026-01-05T09:30:00,5843.0,5842.95,5843.05
2026-01-05T09:31:00,5846.0,5845.95,5846.05
2026-01-05T09:32:00,5846.74,5846.69,5846.79
2026-01-05T09:33:00,5848.12,5848.07,5848.17
2026-01-05T09:34:00,5849.88,5849.83,5849.93
2026-01-05T09:35:00,5848.21,5848.16,5848.26
2026-01-05T09:36:00,5845.09,5845.04,5845.14
2026-01-05T09:37:00,5842.85,5842.8,5842.9
2026-01-05T09:38:00,5843.54,5843.49,5843.59
2026-01-05T09:39:00,5845.66,5845.61,5845.71
2026-01-05T09:40:00,5845.92,5845.87,5845.97
2026-01-05T09:41:00,5843.2,5843.15,5843.25
2026-01-05T09:42:00,5846.02,5845.97,5846.07
2026-01-05T09:43:00,5842.81,5842.76,5842.86
2026-01-05T09:44:00,5841.84,5841.79,5841.89
2026-01-05T09:45:00,5840.71,5840.66,5840.76
2026-01-05T09:46:00,5841.22,5841.17,5841.27
2026-01-05T09:47:00,5843.42,5843.37,5843.47
2026-01-05T09:48:00,5840.44,5840.39,5840.49
2026-01-05T09:49:00,5839.81,5839.76,5839.86
2026-01-05T09:50:00,5840.45,5840.4,5840.5
2026-01-05T09:51:00,5838.12,5838.07,5838.17
2026-01-05T09:52:00,5837.94,5837.89,5837.99
2026-01-05T09:53:00,5838.32,5838.27,5838.37
2026-01-05T09:54:00,5835.66,5835.61,5835.71
2026-01-05T09:55:00,5833.05,5833.0,5833.1
2026-01-05T09:56:00,5832.95,5832.9,5833.0
2026-01-05T09:57:00,5832.51,5832.46,5832.56
2026-01-05T09:58:00,5832.96,5832.91,5833.01
2026-01-05T09:59:00,5837.39,5837.34,5837.44
2026-01-05T10:00:00,5839.19,5839.14,5839.24
2026-01-05T10:01:00,5840.09,5840.04,5840.14
2026-01-05T10:02:00,5838.68,5838.63,5838.73
2026-01-05T10:03:00,5840.55,5840.5,5840.6
2026-01-05T10:04:00,5838.99,5838.94,5839.04
2026-01-05T10:05:00,5842.14,5842.09,5842.19
2026-01-05T10:06:00,5844.52,5844.47,5844.57
2026-01-05T10:07:00,5840.52,5840.47,5840.57
2026-01-05T10:08:00,5838.18,5838.13,5838.23
2026-01-05T10:09:00,5837.81,5837.76,5837.86
2026-01-05T10:10:00,5837.01,5836.96,5837.06
2026-01-05T10:11:00,5834.5,5834.45,5834.55
2026-01-05T10:12:00,5832.06,5832.01,5832.11
2026-01-05T10:13:00,5833.51,5833.46,5833.56
2026-01-05T10:14:00,5832.45,5832.4,5832.5
2026-01-05T10:15:00,5829.4,5829.35,5829.45
2026-01-05T10:16:00,5828.85,5828.8,5828.9
2026-01-05T10:17:00,5830.8,5830.75,5830.85
2026-01-05T10:18:00,5834.18,5834.13,5834.23
2026-01-05T10:19:00,5834.31,5834.26,5834.36
2026-01-05T10:20:00,5833.69,5833.64,5833.74
2026-01-05T10:21:00,5832.09,5832.04,5832.14
2026-01-05T10:22:00,5831.06,5831.01,5831.11
2026-01-05T10:23:00,5832.14,5832.09,5832.19
2026-01-05T10:24:00,5834.66,5834.61,5834.71
2026-01-05T10:25:00,5837.16,5837.11,5837.21
2026-01-05T10:26:00,5836.68,5836.63,5836.73
2026-01-05T10:27:00,5838.46,5838.41,5838.51
2026-01-05T10:28:00,5840.0,5839.95,5840.05
2026-01-05T10:29:00,5840.91,5840.86,5840.96
2026-01-05T10:30:00,5836.02,5835.97,5836.07
2026-01-05T10:31:00,5835.9,5835.85,5835.95
2026-01-05T10:32:00,5835.34,5835.29,5835.39
2026-01-05T10:33:00,5838.0,5837.95,5838.05
2026-01-05T10:34:00,5837.44,5837.39,5837.49
2026-01-05T10:35:00,5838.35,5838.3,5838.4
2026-01-05T10:36:00,5838.88,5838.83,5838.93
2026-01-05T10:37:00,5841.42,5841.37,5841.47
2026-01-05T10:38:00,5842.95,5842.9,5843.0
2026-01-05T10:39:00,5845.01,5844.96,5845.06
2026-01-05T10:40:00,5848.01,5847.96,5848.06
2026-01-05T10:41:00,5849.93,5849.88,5849.98
2026-01-05T10:42:00,5851.5,5851.45,5851.55
2026-01-05T10:43:00,5850.98,5850.93,5851.03
2026-01-05T10:44:00,5851.18,5851.13,5851.23
2026-01-05T10:45:00,5855.51,5855.46,5855.56
2026-01-05T10:46:00,5855.58,5855.53,5855.63
2026-01-05T10:47:00,5856.6,5856.55,5856.65
2026-01-05T10:48:00,5856.45,5856.4,5856.5
2026-01-05T10:49:00,5855.87,5855.82,5855.92
2026-01-05T10:50:00,5849.88,5849.83,5849.93
2026-01-05T10:51:00,5853.31,5853.26,5853.36
2026-01-05T10:52:00,5850.95,5850.9,5851.0
2026-01-05T10:53:00,5849.29,5849.24,5849.34
2026-01-05T10:54:00,5852.0,5851.95,5852.05
2026-01-05T10:55:00,5847.3,5847.25,5847.35
2026-01-05T10:56:00,5847.36,5847.31,5847.41
2026-01-05T10:57:00,5846.24,5846.19,5846.29
2026-01-05T10:58:00,5842.56,5842.51,5842.61
2026-01-05T10:59:00,5843.8,5843.75,5843.85
2026-01-05T11:00:00,5842.26,5842.21,5842.31
2026-01-05T11:01:00,5842.06,5842.01,5842.11
2026-01-05T11:02:00,5841.21,5841.16,5841.26
2026-01-05T11:03:00,5842.5,5842.45,5842.55
2026-01-05T11:04:00,5847.03,5846.98,5847.08
2026-01-05T11:05:00,5844.52,5844.47,5844.57
2026-01-05T11:06:00,5846.24,5846.19,5846.29
2026-01-05T11:07:00,5844.86,5844.81,5844.91
2026-01-05T11:08:00,5844.16,5844.11,5844.21
2026-01-05T11:09:00,5840.39,5840.34,5840.44
2026-01-05T11:10:00,5838.12,5838.07,5838.17
2026-01-05T11:11:00,5837.27,5837.22,5837.32
2026-01-05T11:12:00,5838.91,5838.86,5838.96
2026-01-05T11:13:00,5839.41,5839.36,5839.46
2026-01-05T11:14:00,5840.57,5840.52,5840.62
2026-01-05T11:15:00,5842.04,5841.99,5842.09
2026-01-05T11:16:00,5839.28,5839.23,5839.33
2026-01-05T11:17:00,5842.19,5842.14,5842.24
2026-01-05T11:18:00,5841.55,5841.5,5841.6
2026-01-05T11:19:00,5842.93,5842.88,5842.98
2026-01-05T11:20:00,5842.58,5842.53,5842.63
2026-01-05T11:21:00,5843.12,5843.07,5843.17
2026-01-05T11:22:00,5844.42,5844.37,5844.47
2026-01-05T11:23:00,5839.93,5839.88,5839.98
2026-01-05T11:24:00,5843.97,5843.92,5844.02
2026-01-05T11:25:00,5844.33,5844.28,5844.38
2026-01-05T11:26:00,5846.52,5846.47,5846.57
2026-01-05T11:27:00,5846.96,5846.91,5847.01
2026-01-05T11:28:00,5847.14,5847.09,5847.19
2026-01-05T11:29:00,5844.5,5844.45,5844.55
2026-01-05T11:30:00,5843.72,5843.67,5843.77
2026-01-05T11:31:00,5839.3,5839.25,5839.35
2026-01-05T11:32:00,5839.01,5838.96,5839.06
2026-01-05T11:33:00,5842.18,5842.13,5842.23
2026-01-05T11:34:00,5838.42,5838.37,5838.47
2026-01-05T11:35:00,5837.05,5837.0,5837.1
2026-01-05T11:36:00,5836.32,5836.27,5836.37
2026-01-05T11:37:00,5838.66,5838.61,5838.71
2026-01-05T11:38:00,5841.15,5841.1,5841.2
2026-01-05T11:39:00,5841.28,5841.23,5841.33
2026-01-05T11:40:00,5841.47,5841.42,5841.52
2026-01-05T11:41:00,5841.16,5841.11,5841.21
2026-01-05T11:42:00,5840.19,5840.14,5840.24
2026-01-05T11:43:00,5839.24,5839.19,5839.29
2026-01-05T11:44:00,5838.32,5838.27,5838.37
2026-01-05T11:45:00,5838.02,5837.97,5838.07
2026-01-05T11:46:00,5838.19,5838.14,5838.24
2026-01-05T11:47:00,5836.93,5836.88,5836.98
2026-01-05T11:48:00,5838.19,5838.14,5838.24
2026-01-05T11:49:00,5838.13,5838.08,5838.18
2026-01-05T11:50:00,5839.21,5839.16,5839.26
2026-01-05T11:51:00,5836.49,5836.44,5836.54
2026-01-05T11:52:00,5835.1,5835.05,5835.15
2026-01-05T11:53:00,5835.3,5835.25,5835.35
2026-01-05T11:54:00,5835.88,5835.83,5835.93
2026-01-05T11:55:00,5835.54,5835.49,5835.59
2026-01-05T11:56:00,5838.63,5838.58,5838.68
2026-01-05T11:57:00,5838.22,5838.17,5838.27
2026-01-05T11:58:00,5841.09,5841.04,5841.14
2026-01-05T11:59:00,5843.89,5843.84,5843.94
2026-01-05T12:00:00,5845.29,5845.24,5845.34
2026-01-05T12:01:00,5846.19,5846.14,5846.24
2026-01-05T12:02:00,5847.31,5847.26,5847.36
2026-01-05T12:03:00,5847.03,5846.98,5847.08
2026-01-05T12:04:00,5844.79,5844.74,5844.84
2026-01-05T12:05:00,5843.76,5843.71,5843.81
2026-01-05T12:06:00,5842.5,5842.45,5842.55
2026-01-05T12:07:00,5841.68,5841.63,5841.73
2026-01-05T12:08:00,5840.22,5840.17,5840.27
2026-01-05T12:09:00,5838.08,5838.03,5838.13
2026-01-05T12:10:00,5838.35,5838.3,5838.4
2026-01-05T12:11:00,5841.21,5841.16,5841.26
2026-01-05T12:12:00,5839.47,5839.42,5839.52
2026-01-05T12:13:00,5835.8,5835.75,5835.85
2026-01-05T12:14:00,5834.66,5834.61,5834.71
2026-01-05T12:15:00,5832.2,5832.15,5832.25
2026-01-05T12:16:00,5830.17,5830.12,5830.22
2026-01-05T12:17:00,5827.59,5827.54,5827.64
